word,ud_test_head,ud_test_deprel,ud_preds_head,ud_preds_deprel,str_test_head,str_test_deprel,str_preds_head,str_preds_deprel,ellipsis
усилиям,5,obl,5,obl,1,предл,1,предл,0
можно,0,root,0,root,0,root,0,root,0
добавить,4,csubj,4,csubj,4,предик,4,предик,0
деятельность,5,obj,5,obj,5,1-компл,5,1-компл,0
ряда,6,nmod,6,nmod,6,квазиагент,6,квазиагент,0
других,10,amod,10,amod,10,опред,10,опред,0
частных,10,amod,10,amod,10,опред,10,опред,0
фондов,7,nmod,7,nmod,7,квазиагент,7,квазиагент,0
",",12,punct,12,punct,12,punct,12,punct,0
вкладывающихся,10,acl,10,acl,10,опред,10,опред,0
сегодня,12,advmod,12,advmod,12,обст,12,обст,0
в,17,case,17,case,12,1-компл,12,2-компл,0
отдельные,17,amod,17,amod,17,опред,17,опред,0
научные,17,amod,17,amod,17,опред,17,опред,0
проекты,12,obl,12,obl,14,предл,14,предл,0
по,20,case,20,case,17,1-компл,17,атриб,0
различным,20,amod,20,amod,20,опред,20,опред,0
отраслям,17,nmod,17,nmod,18,предл,18,предл,0
гуманитарного,22,amod,22,amod,22,опред,22,опред,0
знания,20,nmod,20,nmod,20,квазиагент,20,квазиагент,0
.,4,punct,4,punct,4,punct,4,punct,0
по,2,case,2,case,7,вводн,7,вводн,0
свидетельствам,7,parataxis,7,parataxis,1,предл,1,предл,0
античных,4,amod,4,amod,4,опред,4,опред,0
авторов,2,nmod,2,nmod,2,квазиагент,2,квазиагент,0
",",4,punct,2,punct,4,punct,2,punct,0
лошади,7,nsubj,7,nsubj,7,предик,7,предик,0
ржали,0,root,0,root,0,root,0,root,0
",",10,punct,10,punct,10,punct,10,punct,0
когда,10,mark,10,mark,7,обст,7,обст,0
видели,7,advcl,7,advcl,9,подч-союзн,9,подч-союзн,0
лошадей,10,obj,10,obj,10,1-компл,10,1-компл,0
",",13,punct,13,punct,13,punct,13,punct,0
изображенных,11,acl,11,acl,11,опред,11,опред,0
апеллесом,13,obl:agent,13,obl,13,агент,13,агент,0
",",14,punct,14,punct,14,punct,13,punct,0
бронзовую,18,amod,18,amod,18,опред,18,опред,0
"""",18,punct,18,punct,18,punct,18,punct,0
телку,22,obj,22,obj,22,1-компл,22,1-компл,0
"""",18,punct,18,punct,18,punct,18,punct,0
мирона,18,nmod,18,nmod,18,атриб,18,атриб,0
хотел,7,conj,7,conj,7,сент-соч,7,сент-соч,0
укусить,21,xcomp,21,xcomp,21,1-компл,21,1-компл,0
овод,21,nsubj,21,nsubj,21,предик,21,предик,0
.,7,punct,7,punct,7,punct,7,punct,0
если,4,mark,4,mark,9,обст,9,обст,0
в,3,case,3,case,4,обст,4,обст,0
компании,4,obl,4,obl,2,предл,2,предл,0
случается,9,advcl,9,advcl,1,подч-союзн,1,подч-союзн,0
какое-то,6,det,6,det,6,опред,6,опред,0
застолье,4,nsubj,4,nsubj,4,предик,4,предик,0
",",4,punct,4,punct,4,punct,4,punct,0
порой,9,advmod,9,advmod,9,обст,9,обст,0
приглашают,0,root,0,root,0,root,0,root,0
присоединиться,9,xcomp,9,xcomp,9,обст,9,2-компл,0
",",15,punct,15,punct,15,punct,15,punct,0
причем,15,cc,15,cc,9,сочин,10,сочин,0
от,15,case,15,case,12,соч-союзн,12,соч-союзн,0
чистого,15,amod,15,amod,15,опред,15,опред,0
сердца,9,conj,10,conj,13,предл,13,предл,0
.,9,punct,9,punct,9,punct,9,punct,0
а,5,cc,5,cc,0,root,0,root,0
"""",3,punct,3,punct,3,punct,3,punct,0
гомеостат,5,nsubj,5,nsubj,5,предик,5,предик,0
"""",3,punct,3,punct,3,punct,3,punct,0
встречается,0,root,0,root,1,соч-союзн,1,соч-союзн,0
в,9,case,9,case,5,2-компл,5,2-компл,0
нашей,9,det,9,det,9,опред,9,опред,0
земной,9,amod,9,amod,9,опред,9,опред,0
жизни,5,obl,5,obl,6,предл,6,предл,0
очень,11,advmod,11,advmod,11,огранич,11,огранич,0
часто,5,advmod,5,advmod,5,обст,5,обст,0
.,5,punct,5,punct,5,punct,5,punct,0
если,5,mark,5,mark,9,обст,9,обст,0
бы,5,aux,5,aux,5,аналит,5,аналит,0
мы,5,nsubj,5,nsubj,5,предик,5,предик,0
его,5,obj,5,obj,5,1-компл,5,1-компл,0
продали,9,advcl,9,advcl,1,подч-союзн,1,подч-союзн,0
",",5,punct,5,punct,5,punct,5,punct,0
то,9,mark,9,mark,1,соотнос,1,соотнос,0
не,9,advmod,9,advmod,9,огранич,9,огранич,0
бедствовали,0,root,0,root,0,root,0,root,0
бы,9,aux,9,aux,9,аналит,9,аналит,0
до,9,advmod,9,advmod,9,обст,9,обст,0
сих,11,fixed,11,fixed,13,опред,13,опред,0
пор,11,fixed,11,fixed,11,предл,11,предл,0
!,9,punct,9,punct,9,punct,9,punct,0
сайты,0,root,0,root,0,root,0,root,0
",",6,punct,6,punct,6,punct,6,punct,0
попасть,6,csubj,6,csubj,6,предик,6,предик,0
на,5,case,5,case,3,2-компл,3,2-компл,0
которые,3,obl,3,obl,4,предл,4,предл,0
можно,1,acl:relcl,1,acl:relcl,1,релят,1,релят,0
",",9,punct,9,punct,9,punct,9,punct,0
только,9,advmod,9,advmod,9,огранич,9,огранич,0
введя,6,advcl,6,advcl,6,обст,6,обст,0
логин,9,obj,9,obj,9,1-компл,9,1-компл,0
и,12,cc,12,cc,10,сочин,10,сочин,0
пароль,10,conj,10,conj,11,соч-союзн,11,соч-союзн,0
(,19,punct,19,punct,19,punct,19,punct,0
например,19,parataxis,19,parataxis,19,вводн,19,вводн,0
",",14,punct,14,punct,14,punct,14,punct,0
практически,17,obl,17,obl,17,огранич,17,огранич,0
все,19,det,19,det,19,опред,19,опред,0
почтовые,19,amod,19,amod,19,опред,19,опред,0
службы,1,parataxis,12,parataxis,1,примыкат,12,примыкат,0
",",21,punct,21,punct,21,punct,21,punct,0
предоставляющие,19,acl,19,acl,19,опред,19,опред,0
доступ,21,obj,21,obj,21,1-компл,21,1-компл,0
к,24,case,24,case,22,1-компл,22,1-компл,0
переписке,22,nmod,22,nmod,23,предл,23,предл,0
через,28,case,28,case,21,обст,21,обст,0
веб,28,compound,28,compound,28,композ,28,композ,0
-,26,punct,26,punct,26,punct,26,punct,0
интерфейс,21,obl,22,nmod,25,предл,25,предл,0
),19,punct,19,punct,19,punct,19,punct,0
а,7,cc,7,cc,0,root,0,root,0
в,3,case,3,case,7,обст,7,обст,0
индии,7,obl,7,obl,2,предл,2,предл,0
главным,5,amod,5,amod,5,опред,5,опред,0
источником,7,obl,7,obl,7,2-компл,7,2-компл,0
знания,5,nmod,5,nmod,5,квазиагент,5,квазиагент,0
считалось,0,root,0,root,1,соч-союзн,1,соч-союзн,0
внутреннее,9,amod,9,amod,9,опред,9,опред,0
озарение,7,nsubj:pass,7,nsubj:pass,7,предик,7,предик,0
.,7,punct,7,punct,7,punct,7,punct,0
в,2,case,2,case,4,присвяз,4,присвяз,0
руках,0,root,0,root,1,предл,1,предл,0
его,2,det,2,det,2,квазиагент,2,квазиагент,0
был,2,cop,2,cop,0,root,0,root,0
нож,2,nsubj,2,nsubj,4,предик,4,предик,0
.,2,punct,2,punct,2,punct,2,punct,0
я,2,nsubj,2,nsubj,2,предик,2,предик,0
сказала,0,root,0,root,0,root,0,root,0
об,4,case,4,case,2,3-компл,2,3-компл,0
этом,2,obl,2,obl,3,предл,3,предл,0
джулио,2,iobj,2,obj,2,2-компл,2,1-компл,0
.,2,punct,2,punct,2,punct,2,punct,0
ситуация,2,nsubj,2,nsubj,2,предик,2,предик,0
изменилась,0,root,0,root,0,root,0,root,0
.,2,punct,2,punct,2,punct,2,punct,0
сейчас,4,advmod,4,advmod,4,обст,4,обст,0
никто,4,nsubj,4,nsubj,4,предик,4,предик,0
не,4,advmod,4,advmod,4,огранич,4,огранич,0
скрывает,0,root,0,root,0,root,0,root,0
",",10,punct,10,punct,10,punct,10,punct,0
что,10,mark,10,mark,4,1-компл,4,1-компл,0
только,8,advmod,8,advmod,8,огранич,8,огранич,0
зимние,9,amod,9,amod,9,опред,9,опред,0
шины,10,nsubj,10,nsubj,10,предик,10,предик,0
могут,4,ccomp,4,ccomp,6,подч-союзн,6,подч-союзн,0
быть,13,cop,13,cop,10,1-компл,10,1-компл,0
по-настоящему,13,obl,13,obl,13,огранич,13,огранич,0
хороши,10,obl,10,obl,11,присвяз,11,присвяз,0
в,15,case,15,case,13,атриб,13,атриб,0
холода,13,nmod,13,obl,14,предл,14,предл,0
.,4,punct,4,punct,4,punct,4,punct,0
обед,4,obj,4,obj,4,1-компл,4,1-компл,0
на,3,case,3,case,4,2-компл,4,2-компл,0
стол,4,obl,4,obl,2,предл,2,предл,0
поставит,0,root,0,root,0,root,0,root,0
и,7,cc,7,cc,4,сочин,4,сочин,0
не,7,advmod,7,advmod,7,огранич,7,огранич,0
посмотрит,4,conj,4,conj,5,соч-союзн,5,соч-союзн,0
-,9,punct,9,punct,9,punct,9,punct,0
ел,7,xcomp,7,parataxis,7,1-компл,7,разъяснит,0
ли,9,advmod,9,advmod,9,огранич,9,огранич,0
?,4,punct,4,punct,4,punct,4,punct,0
ни,2,cc,2,cc,4,соотнос,4,соотнос,0
до,8,advmod,8,advmod,8,обст,8,обст,0
",",5,punct,5,punct,5,punct,5,punct,0
ни,5,cc,5,cc,2,сочин,2,сочин,0
после,2,conj,2,conj,4,соч-союзн,4,соч-союзн,0
ельцин,8,nsubj,8,nsubj,8,предик,8,предик,0
не,8,advmod,8,advmod,8,огранич,8,огранич,0
отказывался,0,root,0,root,0,root,0,root,0
от,10,case,10,case,8,1-компл,8,1-компл,0
привилегий,8,obl,8,obl,9,предл,9,предл,0
",",12,punct,12,punct,12,punct,12,punct,0
связанных,10,acl,10,acl,10,опред,10,опред,0
с,15,case,15,case,12,2-компл,12,2-компл,0
высоким,15,amod,15,amod,15,опред,15,опред,0
постом,12,obl,12,obl,13,предл,13,предл,0
",",15,punct,17,punct,15,punct,17,punct,0
принимал,8,conj,8,conj,8,сочин,8,сочин,0
их,17,obj,17,obj,17,1-компл,17,1-компл,0
как,20,case,20,mark,17,сравнит,17,сравнит,0
должное,17,obl,17,obl,19,сравн-союзн,19,сравн-союзн,0
и,23,cc,23,cc,17,сочин,17,сочин,0
щедро,23,advmod,23,advmod,23,обст,23,обст,0
оделял,8,conj,8,conj,21,соч-союзн,21,соч-союзн,0
ими,23,iobj,23,obl,23,2-компл,23,2-компл,0
приближенных,23,obj,23,obj,23,1-компл,23,1-компл,0
.,8,punct,8,punct,8,punct,8,punct,0
у,2,case,2,case,10,2-компл,10,обст,0
них,10,obl,10,obl,1,предл,1,предл,0
(,4,punct,4,punct,4,punct,4,punct,0
самцов,2,parataxis,2,parataxis,2,примыкат,2,примыкат,0
),4,punct,4,punct,4,punct,4,punct,0
в,7,case,7,case,10,обст,10,обст,0
период,10,obl,10,obl,6,предл,6,предл,0
размножения,7,nmod,7,nmod,7,1-компл,7,1-компл,0
агрессию,10,obj,10,obj,10,1-компл,10,1-компл,0
вызывает,0,root,0,root,0,root,0,root,0
соперник,10,nsubj,10,nsubj,10,предик,10,предик,0
",",13,punct,13,punct,13,punct,13,punct,0
приближающийся,11,acl,11,acl,11,опред,11,опред,0
к,15,case,15,case,13,2-компл,13,2-компл,0
границам,13,obl,13,obl,14,предл,14,предл,0
участка,15,nmod,15,nmod,15,квазиагент,15,квазиагент,0
.,10,punct,10,punct,10,punct,10,punct,0
россия,2,nsubj,2,nsubj,2,предик,2,предик,0
приняла,0,root,0,root,0,root,0,root,0
программу,2,obj,2,obj,2,1-компл,2,1-компл,0
демодернизации,3,nmod,3,nmod,3,1-компл,3,1-компл,0
",",8,punct,8,punct,8,punct,8,punct,0
которая,8,nsubj,8,nsubj,8,предик,8,предик,0
изначально,8,advmod,8,advmod,8,обст,8,обст,0
касалась,3,acl:relcl,3,acl:relcl,3,релят,3,релят,0
экономики,8,obj,8,obl,8,1-компл,8,1-компл,0
",",13,punct,13,punct,13,punct,13,punct,0
а,13,cc,13,cc,8,сочин,8,сочин,0
сейчас,13,advmod,13,advmod,13,обст,13,обст,0
распространилась,8,conj,8,conj,11,соч-союзн,11,соч-союзн,0
буквально,16,advmod,16,obl,15,огранич,15,огранич,0
на,16,case,16,case,13,2-компл,13,2-компл,0
все,13,obl,13,obl,15,предл,15,предл,0
.,2,punct,2,punct,2,punct,2,punct,0
"""",13,punct,13,punct,13,punct,13,punct,0
по,4,case,4,case,13,обст,13,обст,0
прежнему,4,amod,4,amod,4,опред,4,опред,0
договору,13,obl,13,obl,2,предл,2,предл,0
",",6,punct,6,punct,6,punct,6,punct,0
подписанному,4,acl,4,acl,4,опред,4,опред,0
более,9,advmod,9,advmod,10,предл,10,предл,0
10,9,nummod,9,nummod,9,количест,9,количест,0
лет,6,obl,6,obl,7,сравнит,7,сравнит,0
назад,9,advmod,9,advmod,6,обст,6,обст,0
",",6,punct,6,punct,6,punct,6,punct,0
россия,13,nsubj,13,nsubj,13,предик,13,предик,0
подстраивала,0,root,0,root,0,root,0,root,0
свои,15,det,15,det,15,опред,15,опред,0
правила,13,obj,13,obj,13,1-компл,13,1-компл,0
под,17,case,17,case,13,2-компл,13,2-компл,0
европейские,13,obl,13,obl,16,предл,16,предл,0
",",21,punct,21,punct,21,punct,21,punct,0
но,21,cc,21,cc,13,сочин,13,сочин,0
не,21,advmod,21,advmod,21,огранич,21,огранич,0
вступала,13,conj,13,conj,19,соч-союзн,19,соч-союзн,0
в,23,case,23,case,21,1-компл,21,1-компл,0
евросоюз,21,obl,21,obl,22,предл,22,предл,0
.,13,punct,13,punct,13,punct,13,punct,0
для,2,case,2,case,9,вводн,9,вводн,0
сравнения,8,parataxis,8,parataxis,1,предл,1,предл,0
",",2,punct,2,punct,2,punct,2,punct,0
всего,5,advmod,5,advmod,5,огранич,5,огранич,0
10,6,nummod,6,nummod,6,количест,6,количест,0
лет,8,obl,8,obl,7,предл,7,предл,0
назад,6,advmod,6,advmod,9,обст,9,обст,0
убыточными,0,root,0,root,9,присвяз,9,присвяз,0
были,8,cop,8,cop,0,root,0,root,0
88,11,nummod,11,nummod,11,количест,11,количест,0
процентов,8,nsubj,8,nsubj,9,предик,9,предик,0
хозяйств,11,nmod,11,nmod,11,квазиагент,11,квазиагент,0
",",15,punct,15,punct,15,punct,15,punct,0
-,15,punct,15,punct,15,punct,15,punct,0
отмечает,8,parataxis,8,parataxis,9,вводн,9,вводн,0
профессор,15,nsubj,15,nsubj,15,предик,15,предик,0
высшей,18,amod,18,amod,18,опред,18,опред,0
школы,16,nmod,16,nmod,16,атриб,16,атриб,0
экономики,18,nmod,18,nmod,18,1-компл,18,1-компл,0
светлана,16,appos,16,appos,16,аппоз,16,аппоз,0
барсукова,20,flat:name,20,flat:name,20,аппоз,20,аппоз,0
.,8,punct,8,punct,8,punct,8,punct,0
изучение,13,nsubj,13,nsubj,13,предик,13,предик,0
фазового,5,amod,5,amod,5,опред,5,опред,0
и,4,cc,4,cc,2,сочин,2,сочин,0
химического,2,conj,2,conj,3,соч-союзн,3,соч-союзн,0
состава,1,nmod,1,nmod,1,1-компл,1,1-компл,0
продуктов,5,nmod,5,nmod,5,квазиагент,5,квазиагент,0
коррозии,6,nmod,6,nmod,6,квазиагент,6,квазиагент,0
